id	Definition
PWN:color.n.04	白人種と異なった皮膚着色を持った人種（特に黒人）
PWN:color.v.04	色で装飾する
PWN:colorful.a.01	刺激的な色を持つ
PWN:coloring_material.n.01	その色のために用いられる物質
PWN:colt.n.01	4歳未満の若い雄馬
PWN:coma.n.01	深くてしばしば長い無意識の状態
PWN:comb.n.01	平たい道具で、幅が狭くて先がとがった歯が片方の端についているもの
PWN:comb.n.02	国内のニワトリおよび他の家禽の鳥の頭の肉厚の赤いとさか
PWN:comb.v.01	櫛でまっすぐにする
PWN:comb.v.02	徹底的に探索する
PWN:combination.n.01	組み合わされた物の集まり
PWN:combination.n.04	共通の目的を持つ人々の（しばしば一時的な）グループ
PWN:combination.n.06	順序に関係なく要素を特定のグループに配置する行為
PWN:combination.n.07	新しい全体を形成するためにものを結合する行為
PWN:combine.v.05	共通の目的または共通の活動に加わる
PWN:come_on.v.01	現れるか、見えるようになる
PWN:come.v.01	何かまたは誰かに向かうまたは何かまたは誰かに近づく
PWN:comedy.n.01	ハッピーエンドの軽くユーモラスなドラマ
PWN:comestible.n.01	食物として利用できる物質
PWN:comfort.n.01	くつろいでいるか痛みを感じていない状態
PWN:comfort.n.02	心配や失望から解き放たれた気持ち
PWN:command.n.01	何かをする正式の指示か命令
PWN:command.n.06	あるテーマや活動についての、卓越した技能と知識
PWN:commandeer.v.01	独断的に、または力ずくで奪う
PWN:commandment.n.01	命令されること
PWN:commend.v.01	認可を表明する
PWN:commerce.n.01	商品（品物とサービス）の供給という目的を持つ取引（販売と購買）
PWN:commercial_enterprise.n.01	商業関連の企業
PWN:commercial_enterprise.n.02	財政、商業、産業の面を含む、財貨とサービスを供給する活動
PWN:commiseration.n.01	人の不幸に対する同情と悲しみの気持ち
PWN:commissariat.n.01	食品の備蓄または供給
PWN:commission.n.03	ある職務を行う権限を与える行為
PWN:commit.v.03	認められる理由
PWN:commitment.n.04	公約となるメッセージ
PWN:committee.n.01	ある問題について検討することを委ねられた特別のグループ
PWN:committee.n.02	何かを促進するための自己設定機関
PWN:commodity.n.01	商品
PWN:common_eel.n.01	成体として淡水にすむが、産卵するために海に戻るウナギ類
PWN:common_iguana.n.01	とげとげしたとさかが背中に沿ってある大きな草食の熱帯アメリカの樹上に住むトカゲ
PWN:common_sense.n.01	健全で実用的な判断
PWN:common.a.01	共通性により、概して属する、または共有された
PWN:commotion.n.02	騒々しい混乱をつくる行動
PWN:commune.n.01	いくつかのヨーロッパ諸国の中で最も小さな行政区域
PWN:commune.n.02	ともに生きており、すべてを共有する人々あるいは家族の集まり
PWN:communicate.v.01	情報を伝達する
PWN:communicate.v.02	考えか気持ちを伝える
PWN:communication_system.n.02	情報を広めるための施設と設備からなる施設
PWN:communication.n.01	伝達する活動
PWN:communication.n.02	人々あるいはグループによって、またはそれらに、またはそれらの間で伝達されるもの
PWN:communicator.n.01	他人と意思を伝達する人
PWN:community.n.01	共通の民族、文化、宗教的な特徴を持つ人々の集団
PWN:companion.n.01	しばしば別の仲間の中にいる友人
PWN:company.n.01	事業を行うために創設された機関
PWN:company.n.02	小さな軍事部隊
PWN:company.n.03	人と一緒にいること
PWN:company.n.04	芸人たちや提携したスタッフの組織（特に劇団）
PWN:company.n.06	客や仲間の社交的な集まり
PWN:company.n.09	装備を含む消防士たちの一団
PWN:company.v.01	だれかの仲間になる
PWN:compare.v.01	類似点または相違点を検討し留意する
PWN:compare.v.02	相当する
PWN:compare.v.03	同じで、同等でまたは類似している物として考えるまたは述べる
PWN:comparison.n.01	類似性を調べる行為
PWN:comparison.n.02	類似点と相違点を基にした関係
PWN:compass_point.n.01	羅針盤に記されている32種類の方位
PWN:compassion.n.01	人の苦しみへの深い理解と同情
PWN:compel.v.01	人に何かを強制する
PWN:compensate.v.02	償いをする
PWN:compensation.n.01	報酬または（サービス、損失、障害などの）保障として与えられるまたは受け取るもの（例えば、金銭）
PWN:compete.v.01	何かのために競う
PWN:competition.n.01	2社が顧客の取得をめぐって競う商業上の関係
PWN:complain.v.01	苦情、不満、不快または不幸を表現する
PWN:complaint.n.03	文句あるいは苦情を表現すること
PWN:complement.n.03	全労働力を構成するのに必要な数
PWN:complete.v.01	仕上げるあるうは終わりにくるあるいはそれをもたらす
PWN:complex_number.n.01	aとbを実数、iを−1の平方根とした時のa＋biという形の数
PWN:complex.a.01	構造が複雑な
PWN:complex.n.01	複雑で関連した部品から成り立つ概念上の全体
PWN:complex.n.02	中央の原子に他の原子が結合し配位結合している形で表される化合物
PWN:complimentary.s.02	何がかからないさま
PWN:component.n.01	あるものの抽象的な部分
PWN:component.n.03	合成実体が作られる個々の部品の1つである人工物
PWN:compose.v.01	物質を形成する
PWN:composer.n.01	専門職として作曲する人
PWN:composing.n.02	音楽の創造
PWN:composition.n.01	互い同士および全体との関係における各部分の配置からくる空間的特性
PWN:composition.n.03	成分が混ざり合ったもの
PWN:composition.n.09	いくつかのものを調整して統一的な全体を形成することで創造されるもの
PWN:compound.v.02	まとめる、あるいは足し合わせる
PWN:compound.v.05	全体を形成するために、組み合わす
PWN:compress.v.02	一緒に絞る、または押す
PWN:compression.n.04	圧力をかけること
PWN:compromise.n.01	2つの極端の中間
PWN:compulsion.n.02	平凡な、または反復性の行動を意思に反しても行う際の、分別のない動機
PWN:computer.n.01	自動的に計算を行う機械
PWN:concave_shape.n.01	内側へ曲がる形
PWN:concealment.n.03	何かを秘密にし続ける行動
PWN:concede.v.01	認める（不正に）
PWN:concede.v.02	譲歩することを望んでいる
PWN:concede.v.03	引き渡す
PWN:conceive.v.03	妊娠状態になる
PWN:concentrate.v.02	何かに注意を向ける
PWN:concentration.n.04	濃度が高くなる
PWN:concentration.n.05	完全な注視
PWN:concentration.n.06	軍隊を集めること
PWN:concept.n.01	特定の事例によって推論された、または導き出された抽象的、あるいは一般的な考え
PWN:concern.n.01	自分にとって重要、あるいは影響があるために興味を持たせるもの
PWN:concern.n.02	心配な気持ち
PWN:concern.n.03	誰かまたは何かに対する同情心
PWN:concern.n.04	不安を起こす物、あるいは人
PWN:concert.n.01	演奏家、歌手による演劇を含まない音楽の演奏
PWN:conclude.v.02	結論づける
PWN:conclude.v.04	終わりに至る
PWN:conclusion.n.08	コミュニケーションの最後の部分
PWN:condiment.n.01	香りや楽しみを高める調理品（ソース、薬味、香辛料）
PWN:condition.n.01	一定の時の状況
PWN:condor.n.01	西半球で最大の飛ぶ鳥
PWN:conduct.v.01	方針を指示する
PWN:conductor.n.02	電気や熱などを容易に伝える物質
PWN:cone.n.01	円錐形の人工品のいずれか
PWN:cone.n.02	基盤が円であり、側面がある程度先細りになる形
PWN:cone.n.03	円錐形の固まりである胚珠または胞子をつける鱗片または苞葉
PWN:confederation.n.02	政治組織の結合
PWN:confess.v.03	カトリックとしての信心を持って聖職者の面前で神に告白する
PWN:configuration.n.01	部品または要素の配置
PWN:confinement.n.03	監禁されていること
PWN:conflict.n.01	敵対する2グループ（または2人）の間の公然の衝突
PWN:conflict.n.04	人、意見、利害が対立していること
PWN:confrontation.n.04	お互いに対立しているグループ同士の反目する行為
PWN:confuse.v.03	当惑を感じさせる
PWN:congregate.v.01	通常、ある目的のために集まる
PWN:conic_section.n.01	平面と円錐の交差によってできる曲線
PWN:coniferous.s.01	円錐形で常緑の葉をつける木または低木の、円錐形で常緑の葉をつける木または低木に関する、あるいは、円錐形で常緑の葉をつける木または低木の一部の
PWN:connect.v.01	2つ、それ以上のものをつなげる、固める一緒にする
PWN:connection.n.01	物事または出来事の関連（例えば1つがもう一方を引き起こす、あるいは1つがもう一方と共通点を持つ）
PWN:connection.n.02	関係があること
PWN:connection.n.03	つながる手段
PWN:connection.n.04	影響力があり、何らかの形であなたとつながりのある人（家族や友情などによって）
PWN:connection.n.06	接続している形
PWN:connection.n.07	（特に麻薬を）供給する人
PWN:conscious.a.02	知っていることと知覚するさま
PWN:consecration.n.02	神への献身としてそれをとっておくことで（通常は宗教儀式で）それを神聖化する
PWN:consequence.n.01	ある先行する現象に続く現象、またはある先行する現象を原因とする現象
PWN:consequence.n.02	特に個人に対する出来事の結果
PWN:conserve.v.02	安全に保ち、損害または腐敗、損失、破壊を防ぐ
PWN:consider.v.05	慎重に思い遣る
PWN:consign.v.02	手入れや保管のために別の人に任せる
PWN:consist.v.04	構成された
PWN:consolation.n.02	慰める行為
PWN:consonant.n.01	母音でない音声
PWN:consortium.n.01	一定の目的のための企業の連盟
PWN:constipate.v.02	便秘を引き起こす
PWN:constitute.v.01	形成するまたは構成する
PWN:constitution.n.02	何かを形成するか確立する行為
PWN:constitution.n.04	人や物が構成される方法
PWN:construct.v.01	材料および部品を合成して作る
PWN:construction.n.01	何かを建設する、または建築する行為
PWN:consult.v.01	アドバイスを得るあるいは尋ねる
PWN:consume.v.02	自身に供給する、あるいは定期的に摂取する
PWN:consume.v.03	贅沢に費やす
PWN:consume.v.05	（資源または材料）使い果たす
PWN:consumer_goods.n.01	（食品や衣服のような）すぐ用いられたり消費されたりすることを意図した品物
PWN:consumer.n.01	商品やサービスを消費する人
